,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
5816,2022-06-22,622.8160868045919,West,NV,"Elko County, NV",32007
5817,2022-06-22,417.7559590470804,Northeast,PA,"Erie County, PA",42049
5818,2022-06-22,873.5783881455294,Northeast,MA,"Essex County, MA",25009
5819,2022-06-22,493.3685790907132,Northeast,NJ,"Essex County, NJ",34013
5820,2022-06-22,449.43538464239606,Northeast,CT,"Fairfield County, CT",9001
5821,2022-06-22,705.7615538776348,Northeast,MA,"Franklin County, MA",25011
5822,2022-06-22,551.4093736033878,Northeast,PA,"Franklin County, PA",42055
5823,2022-06-22,916.825445989964,South,VA,"Franklin County, VA",51067
5824,2022-06-22,693.3141357060368,West,CO,"Garfield County, CO",8045
5825,2022-06-22,497.72897404924817,South,SC,"Greenville County, SC",45045
5826,2022-06-22,882.3628700159785,South,SC,"Greenwood County, SC",45047
5827,2022-06-22,859.3023025883845,Midwest,IN,"Hamilton County, IN",18057
5828,2022-06-22,1119.144069601991,South,TN,"Hamilton County, TN",47065
5829,2022-06-22,614.8025247766974,Northeast,MA,"Hampshire County, MA",25015
5830,2022-06-22,123.48423947939868,Northeast,ME,"Hancock County, ME",23009
5831,2022-06-22,861.4282542984147,South,KY,"Harrison County, KY",21097
5832,2022-06-22,625.9860500962302,South,VA,"Harrisonburg City, VA",51660
5833,2022-06-22,638.6265748442913,Northeast,CT,"Hartford County, CT",9003
5834,2022-06-22,739.3495461785524,Midwest,MN,"Hennepin County, MN",27053
5835,2022-06-22,809.699003506339,South,FL,"Hillsborough County, FL",12057
5836,2022-06-22,1392.0378350190506,West,CA,"Humboldt County, CA",6023
5837,2022-06-22,1035.8060006343865,Northeast,PA,"Indiana County, PA",42063
5838,2022-06-22,812.1640945057276,South,KY,"Jefferson County, KY",21111
5839,2022-06-22,955.188608065886,Midwest,KS,"Johnson County, KS",20091
5840,2022-06-22,454.23700038152106,Midwest,IL,"Kankakee County, IL",17091
5841,2022-06-22,2472.717643456665,West,HI,"Kauai County, HI",15007
5842,2022-06-22,761.9193479052504,Northeast,ME,"Kennebec County, ME",23011
5843,2022-06-22,739.0639840220956,Northeast,RI,"Kent County, RI",44003
5844,2022-06-22,969.0243830214416,South,KY,"Kenton County, KY",21117
5845,2022-06-22,1035.1547514762744,Northeast,ME,"Knox County, ME",23013
5846,2022-06-22,286.52764187154696,Midwest,IN,"Kosciusko County, IN",18085
5847,2022-06-22,323.2508141309144,West,AZ,"La Paz County, AZ",4012
5848,2022-06-22,654.4639964288189,Northeast,PA,"Lackawanna County, PA",42069
5849,2022-06-22,403.508679099315,Midwest,IN,"Lake County, IN",18089
5850,2022-06-22,1378.8709504759083,West,ID,"Latah County, ID",16057
5851,2022-06-22,198.27483827209684,Midwest,MI,"Leelanau County, MI",26089
5852,2022-06-22,1056.946784312814,Northeast,ME,"Lincoln County, ME",23015
5853,2022-06-22,5411.633057205971,West,NM,"Los Alamos County, NM",35028
5854,2022-06-22,305.9034684286014,West,CA,"Los Angeles County, CA",6037
5855,2022-06-22,1626.5238529851292,South,VA,"Loudoun County, VA",51107
5856,2022-06-22,548.8306701191256,South,GA,"Lowndes County, GA",13185
5857,2022-06-22,461.0187074464973,Northeast,PA,"Luzerne County, PA",42079
5858,2022-06-22,577.4684052179188,Midwest,WI,"Marathon County, WI",55073
5859,2022-06-22,1928.0699012781795,Northeast,NH,"Merrimack County, NH",33013
5860,2022-06-22,1318.4098890368537,South,FL,"Miami-Dade County, FL",12086
5861,2022-06-22,421.4553201368155,Northeast,CT,"Middlesex County, CT",9007
5862,2022-06-22,845.9386203035923,Northeast,MA,"Middlesex County, MA",25017
5863,2022-06-22,583.484953836932,Northeast,NJ,"Middlesex County, NJ",34023
5864,2022-06-22,520.4693846607181,Midwest,SD,"Minnehaha County, SD",46099
5865,2022-06-22,613.8739832799749,West,AZ,"Mohave County, AZ",4015
5866,2022-06-22,1419.797153291721,Northeast,NJ,"Monmouth County, NJ",34025
5867,2022-06-22,1186.2190792347455,West,CA,"Monterey County, CA",6053
5868,2022-06-22,573.6218357294432,Northeast,PA,"Montgomery County, PA",42091
5869,2022-06-22,1377.6029529707546,West,OR,"Multnomah County, OR",41051
5870,2022-06-22,652.8230803833587,South,DE,"New Castle County, DE",10003
5871,2022-06-22,561.8604144418064,Northeast,CT,"New Haven County, CT",9009
5872,2022-06-22,986.6503347486176,Northeast,CT,"New London County, CT",9011
5873,2022-06-22,404.3043531276751,South,WV,"Ohio County, WV",54069
5874,2022-06-22,898.8735637108765,South,OK,"Oklahoma County, OK",40109
5875,2022-06-22,1397.094678267178,South,FL,"Orange County, FL",12095
5876,2022-06-22,858.1496684114359,Northeast,VT,"Orleans County, VT",50019
5877,2022-06-22,1008.05585396625,South,FL,"Palm Beach County, FL",12099
5878,2022-06-22,421.43122461638944,Northeast,ME,"Penobscot County, ME",23019
5879,2022-06-22,774.7224835853989,Midwest,IL,"Peoria County, IL",17143
5880,2022-06-22,432.1270815911626,West,AZ,"Pima County, AZ",4019
5881,2022-06-22,1060.411814045323,South,FL,"Pinellas County, FL",12103
5882,2022-06-22,4214.138761667033,Northeast,ME,"Piscataquis County, ME",23021
5883,2022-06-22,929.5763829160524,Northeast,MA,"Plymouth County, MA",25023
5884,2022-06-22,439.2840319827599,Midwest,IA,"Polk County, IA",19153
5885,2022-06-22,642.1413548123865,Northeast,RI,"Providence County, RI",44007
5886,2022-06-22,762.772251391004,South,AR,"Pulaski County, AR",5119
5887,2022-06-22,1026.9145171059583,South,VA,"Pulaski County, VA",51155
5888,2022-06-22,1202.261935882803,South,LA,"Rapides Parish, LA",22079
5889,2022-06-22,293.8550176267047,West,CA,"Riverside County, CA",6065
5890,2022-06-22,643.4232025679341,West,CA,"Sacramento County, CA",6067
5891,2022-06-22,797.1683349248087,West,UT,"Salt Lake County, UT",49035
5892,2022-06-22,562.594939284663,West,CA,"San Diego County, CA",6073
5893,2022-06-22,974.4741890476004,West,CA,"Santa Cruz County, CA",6087
5894,2022-06-22,491.870419505453,Midwest,KS,"Sedgwick County, KS",20173
5895,2022-06-22,1250.866947244677,South,FL,"Seminole County, FL",12117
5896,2022-06-22,551.6773619423942,Midwest,KS,"Shawnee County, KS",20177
5897,2022-06-22,479.6297521526757,West,WA,"Skagit County, WA",53057
5898,2022-06-22,590.7224602484795,West,CA,"Sonoma County, CA",6097
5899,2022-06-22,687.9014287147003,US Territories,VI,"St. Croix Island, VI",78010
5900,2022-06-22,349.2648851999645,US Territories,VI,"St. John Island, VI",78020
5901,2022-06-22,1702.6176648964818,US Territories,VI,"St. Thomas Island, VI",78030
5902,2022-06-22,760.5862403453037,South,VA,"Stafford County, VA",51179
5903,2022-06-22,2727.1016282529936,South,NC,"Stanly County, NC",37167
5904,2022-06-22,638.6583671040447,Northeast,MA,"Suffolk County, MA",25025
5905,2022-06-22,400.9971768849773,Midwest,OH,"Summit County, OH",39153
5906,2022-06-22,483.63635686357264,Midwest,IN,"Tippecanoe County, IN",18157
5907,2022-06-22,538.2483709036782,South,TX,"Travis County, TX",48453
5908,2022-06-22,558.1614085164052,Midwest,IN,"Vigo County, IN",18167
5909,2022-06-22,285.3742472502247,Northeast,ME,"Waldo County, ME",23027
5910,2022-06-22,1006.3518171339866,Northeast,ME,"Washington County, ME",23029
5911,2022-06-22,561.5442722696872,Northeast,RI,"Washington County, RI",44009
5912,2022-06-22,898.2508501850429,West,NV,"Washoe County, NV",32031
5913,2022-06-22,316.58414589111976,Northeast,PA,"Westmoreland County, PA",42129
5914,2022-06-22,542.6180614718126,Midwest,IL,"Winnebago County, IL",17201
5916,2022-06-22,753.6785741441017,Northeast,MA,"Worcester County, MA",25027
5917,2022-06-22,743.2612101926188,West,OR,"Yamhill County, OR",41071
5918,2022-06-22,1144.7267998322025,West,AZ,"Yavapai County, AZ",4025
5919,2022-06-22,456.1337001321804,Northeast,ME,"York County, ME",23031
5920,2022-06-29,1647.9132090580913,West,ID,"Ada County, ID",16001
5921,2022-06-29,684.4272127467929,South,VA,"Alexandria City, VA",51510
5922,2022-06-29,479.8550712249007,South,MD,"Allegany County, MD",24001
5923,2022-06-29,1221.1983494348754,South,VA,"Alleghany County, VA",51005
5924,2022-06-29,1147.5459321468586,Northeast,ME,"Androscoggin County, ME",23001
5925,2022-06-29,845.1735186103357,South,VA,"Arlington County, VA",51013
5926,2022-06-29,492.65532482048553,Northeast,ME,"Aroostook County, ME",23003
5927,2022-06-29,890.6150599433837,Northeast,MA,"Barnstable County, MA",25001
5928,2022-06-29,616.8304479695768,Midwest,IN,"Bartholomew County, IN",18005
5929,2022-06-29,1477.172756831307,South,AR,"Benton County, AR",5007
5930,2022-06-29,1316.2546015088053,West,WA,"Benton County, WA",53005
5931,2022-06-29,543.4817000062645,Northeast,MA,"Berkshire County, MA",25003
5932,2022-06-29,487.4013830657127,West,NM,"Bernalillo County, NM",35001
5933,2022-06-29,256.49268699147814,Northeast,MA,"Bristol County, MA",25005
5934,2022-06-29,1541.3767232366092,Midwest,MO,"Cape Girardeau County, MO",29031
5935,2022-06-29,1147.0370568271828,South,KY,"Carroll County, KY",21041
5936,2022-06-29,753.9451486489644,Northeast,NH,"Carroll County, NH",33003
5937,2022-06-29,483.3584092333577,South,OK,"Carter County, OK",40019
5938,2022-06-29,930.5114362844032,Northeast,PA,"Chester County, PA",42029
5939,2022-06-29,1392.60132788162,Northeast,VT,"Chittenden County, VT",50007
5940,2022-06-29,794.059435920975,West,NV,"Clark County, NV",32003
5941,2022-06-29,2167.335302540116,West,WA,"Clark County, WA",53011
5942,2022-06-29,394.1958309002169,Midwest,IL,"Cook County, IL",17031
5943,2022-06-29,725.6246339886746,Northeast,ME,"Cumberland County, ME",23005
5944,2022-06-29,731.4834412685495,South,NC,"Cumberland County, NC",37051
5945,2022-06-29,687.0918060369717,Midwest,MN,"Dakota County, MN",27037
5946,2022-06-29,307.1793974154773,South,TX,"Dallas County, TX",48113
5947,2022-06-29,619.7433411284838,Midwest,WI,"Dane County, WI",55025
5948,2022-06-29,713.2136510531321,Northeast,PA,"Dauphin County, PA",42043
5949,2022-06-29,753.4787978474102,South,TN,"Davidson County, TN",47037
5950,2022-06-29,1252.5009645649009,West,UT,"Davis County, UT",49011
5951,2022-06-29,965.5144056763748,Midwest,IN,"Delaware County, IN",18035
5953,2022-06-29,1228.6986651015327,Midwest,IN,"Dubois County, IN",18037
5954,2022-06-29,817.9176172768534,South,NC,"Duplin County, NC",37061
5955,2022-06-29,977.420584191146,South,LA,"East Baton Rouge Parish, LA",22033
5956,2022-06-29,1024.4961882786647,West,CA,"El Dorado County, CA",6017
5957,2022-06-29,391.3808192118576,South,TX,"El Paso County, TX",48141
5958,2022-06-29,349.2362657122371,Northeast,PA,"Erie County, PA",42049
5959,2022-06-29,1003.0358921178068,Northeast,MA,"Essex County, MA",25009
5960,2022-06-29,535.3034576355067,Northeast,NJ,"Essex County, NJ",34013
5961,2022-06-29,669.8055117225787,Northeast,CT,"Fairfield County, CT",9001
5962,2022-06-29,716.3600683115061,Northeast,MA,"Franklin County, MA",25011
5963,2022-06-29,692.5106256426051,Northeast,PA,"Franklin County, PA",42055
5964,2022-06-29,814.4447223911249,South,VA,"Franklin County, VA",51067
5965,2022-06-29,602.4213513251765,West,CO,"Garfield County, CO",8045
5966,2022-06-29,484.1329006160803,South,SC,"Georgetown County, SC",45043
5967,2022-06-29,543.3839972096877,South,SC,"Greenville County, SC",45045
5968,2022-06-29,739.2956101669462,South,SC,"Greenwood County, SC",45047
5969,2022-06-29,976.8354397810756,Midwest,IN,"Hamilton County, IN",18057
5970,2022-06-29,1466.0792236942727,South,TN,"Hamilton County, TN",47065
5971,2022-06-29,524.6667805318697,Northeast,MA,"Hampshire County, MA",25015
5972,2022-06-29,884.1928892013893,Northeast,ME,"Hancock County, ME",23009
5973,2022-06-29,1242.92139205122,South,KY,"Harrison County, KY",21097
5974,2022-06-29,506.7706057849811,South,VA,"Harrisonburg City, VA",51660
5975,2022-06-29,567.4200108868982,Northeast,CT,"Hartford County, CT",9003
5976,2022-06-29,668.3891765136442,Midwest,MN,"Hennepin County, MN",27053
5977,2022-06-29,917.3959637069368,South,FL,"Hillsborough County, FL",12057
5978,2022-06-29,948.8431667503656,South,MS,"Hinds County, MS",28049
5979,2022-06-29,1364.2763436091288,West,CA,"Humboldt County, CA",6023
5980,2022-06-29,1756.4721395014258,Northeast,PA,"Indiana County, PA",42063
5981,2022-06-29,866.9366620731129,Midwest,KS,"Johnson County, KS",20091
5982,2022-06-29,427.5785371716854,Midwest,IL,"Kankakee County, IL",17091
5983,2022-06-29,2190.45552225668,West,HI,"Kauai County, HI",15007
5984,2022-06-29,860.236528882669,Northeast,ME,"Kennebec County, ME",23011
5985,2022-06-29,1160.620542990174,Northeast,RI,"Kent County, RI",44003
5986,2022-06-29,781.7492190406703,South,KY,"Kenton County, KY",21117
5987,2022-06-29,1159.3755387468543,Northeast,ME,"Knox County, ME",23013
5988,2022-06-29,413.5914420768455,Midwest,IN,"Kosciusko County, IN",18085
5989,2022-06-29,241.46097461966065,West,AZ,"La Paz County, AZ",4012
5990,2022-06-29,559.8880737290615,Northeast,PA,"Lackawanna County, PA",42069
5991,2022-06-29,346.443991017922,Midwest,IN,"Lake County, IN",18089
5992,2022-06-29,1622.3600932568304,West,ID,"Latah County, ID",16057
5993,2022-06-29,613.307981365088,Midwest,MI,"Leelanau County, MI",26089
5994,2022-06-29,1664.302837057611,Northeast,ME,"Lincoln County, ME",23015
5995,2022-06-29,2096.930382704156,West,NM,"Los Alamos County, NM",35028
